,ip.src,ip.dst,ip.proto,highest_layer,length,number,sniff_time,sniff_timestamp,tcp.srcport,tcp.dstport,tcp.flags,tcp.seq,tcp.ack,tls,dns.id,dns.flags.response,dns.qry.name,dns.resp.name,dns.qry.type,dns.qry.class,dns.count.queries,dns.count.answers,dns.count.authority
37,151.101.242.132,192.168.1.12,6,TLS,2818,76,2023-03-30 22:48:49.089991,1680209329.089990761,443,46888,0x0018,33865,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: 19490f8878a06ef287fd93c506f9c695ca9c256786158fdd586a38dea134609841e44c5f…
	Application Data Protocol: http-over-tls
",,,,,,,,,
38,151.101.242.132,192.168.1.12,6,TLS,1442,78,2023-03-30 22:48:49.091600,1680209329.091599597,443,46888,0x0010,36617,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: 2693585aab0514d2a6062998ef96665c644f0b1f24beda2f94f0dc565a902257039b0583…
	Application Data Protocol: http-over-tls
",,,,,,,,,
39,151.101.242.132,192.168.1.12,6,TLS,1442,79,2023-03-30 22:48:49.091722,1680209329.091722587,443,46888,0x0018,37993,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: c3d81bbbcb1911272c9a5767f205dd29da40eb9ab54e0fdcd07b0280f321d3e88e8bbbbb…
	Application Data Protocol: http-over-tls
",,,,,,,,,
40,151.101.242.132,192.168.1.12,6,TLS,1442,81,2023-03-30 22:48:49.092089,1680209329.092089212,443,46888,0x0010,39369,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: 98f1c4583b2e5ee9450c45320c9c19dcdc5d8562e9ccc7f1f928e11a388dab6be217e957…
	Application Data Protocol: http-over-tls
",,,,,,,,,
41,151.101.242.132,192.168.1.12,6,TLS,1442,82,2023-03-30 22:48:49.092218,1680209329.092218120,443,46888,0x0010,40745,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: b112641ac063222d0b0a28c01983528c517886b4b4e4ba9004903a18432ac0d8de77968b…
	Application Data Protocol: http-over-tls
",,,,,,,,,
42,151.101.242.132,192.168.1.12,6,TLS,1442,84,2023-03-30 22:48:49.092359,1680209329.092358882,443,46888,0x0018,42121,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: bf2faabd5686556be9a1cdcb9bd419bbc922c53ec27f8b216de59e11e365b5f34911c925…
	Application Data Protocol: http-over-tls
",,,,,,,,,
43,151.101.242.132,192.168.1.12,6,TLS,1442,85,2023-03-30 22:48:49.092948,1680209329.092948392,443,46888,0x0010,43497,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: 7bd8ab0a86d59c7a2b0f70d4205b0f9e75a05f1696cb3b046834e36aa42ef1d2feebb961…
	Application Data Protocol: http-over-tls
",,,,,,,,,
44,151.101.242.132,192.168.1.12,6,TLS,1442,87,2023-03-30 22:48:49.093035,1680209329.093035186,443,46888,0x0018,44873,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: a950f0999657483e9d637bb5ebe45a00dab886aee9574b26f0f2c0b8d212db8bef6120b0…
	Application Data Protocol: http-over-tls
",,,,,,,,,
45,151.101.242.132,192.168.1.12,6,TLS,1442,88,2023-03-30 22:48:49.093743,1680209329.093743353,443,46888,0x0010,46249,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: bda47e05a447e7cff098ba226fe4ef8397efb0459051e833587b2c7e510711a412784e61…
	Application Data Protocol: http-over-tls
",,,,,,,,,
46,151.101.242.132,192.168.1.12,6,TLS,1442,90,2023-03-30 22:48:49.093828,1680209329.093827978,443,46888,0x0010,47625,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: e2732107c433f685e06b9b9e2f5d0b652412d0d45b81d31c8170416bbae447ef000ba432…
	Application Data Protocol: http-over-tls
",,,,,,,,,
47,151.101.242.132,192.168.1.12,6,TLS,1442,91,2023-03-30 22:48:49.094026,1680209329.094026199,443,46888,0x0010,49001,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: c8c53eb2decd2e83948b32bedbb0ceb27c13c0427b9028dfa4180a381d80268fb268ca6e…
	Application Data Protocol: http-over-tls
",,,,,,,,,
48,151.101.242.132,192.168.1.12,6,TLS,1442,93,2023-03-30 22:48:49.094450,1680209329.094450575,443,46888,0x0018,50377,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: c41fd5915ebab0032577a19fef01c870e6177ba5db8dc196bf4c141e7f88b773a06ca744…
	Application Data Protocol: http-over-tls
",,,,,,,,,
49,151.101.242.132,192.168.1.12,6,TLS,1442,94,2023-03-30 22:48:49.094990,1680209329.094989762,443,46888,0x0010,51753,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: 8961533e2201c84e3cecfdc92fc2f7091ef2a674b71473f4cbe8bb85b94311900601b1db…
	Application Data Protocol: http-over-tls
",,,,,,,,,
50,151.101.242.132,192.168.1.12,6,TLS,1442,96,2023-03-30 22:48:49.095201,1680209329.095201591,443,46888,0x0010,53129,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: 0c1bf04f891495b83584dfa89af694601e2df91d401d46acfd48a95ea210c2cef5c61443…
	Application Data Protocol: http-over-tls
",,,,,,,,,
51,151.101.242.132,192.168.1.12,6,TLS,1442,97,2023-03-30 22:48:49.095380,1680209329.095380124,443,46888,0x0010,54505,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: c7316bea8f8a815f994e590b59a665612b1f1e7e8f92b010d98e9d9ef7b21bd8dce6bdf7…
	Application Data Protocol: http-over-tls
",,,,,,,,,
52,151.101.242.132,192.168.1.12,6,TLS,1442,99,2023-03-30 22:48:49.095786,1680209329.095786308,443,46888,0x0018,55881,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: 62a3022adfb028c6f50a0d4265abe1403e56806f708d957342e8414f0d285750deea6a90…
	Application Data Protocol: http-over-tls
",,,,,,,,,
53,151.101.242.132,192.168.1.12,6,TLS,1442,100,2023-03-30 22:48:49.096337,1680209329.096336974,443,46888,0x0010,57257,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: 25463d7185f7aad3841b53bb05382a775786a90de595cb3d6bc2db9d70a8a55aaf403f2d…
	Application Data Protocol: http-over-tls
",,,,,,,,,
54,151.101.242.132,192.168.1.12,6,TLS,1442,102,2023-03-30 22:48:49.096469,1680209329.096468881,443,46888,0x0010,58633,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: ed5fc02f556e4e1e853e9446b4b2719e76f3ea502bc766c5d879c86167d86bc5c8550c82…
	Application Data Protocol: http-over-tls
",,,,,,,,,
55,151.101.242.132,192.168.1.12,6,TLS,1442,103,2023-03-30 22:48:49.096698,1680209329.096697458,443,46888,0x0010,60009,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: b4ee43feff1a43200948e330a6ed739744eb6628919df813d692825d8d0041cf83a210a6…
	Application Data Protocol: http-over-tls
",,,,,,,,,
56,151.101.242.132,192.168.1.12,6,TLS,1442,104,2023-03-30 22:48:49.096838,1680209329.096837421,443,46888,0x0018,61385,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: f4121577dc3880c29347e8000753f04ead01fc8e784902cbb14a2c2d1c31ad4cccc888c2…
	Application Data Protocol: http-over-tls
",,,,,,,,,
57,151.101.242.132,192.168.1.12,6,TLS,787,106,2023-03-30 22:48:49.097381,1680209329.097380579,443,46888,0x0018,62761,766,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1385
	Encrypted Application Data: a85c6c9a9d153e3920bc3b4af99e8473b85e1032012526d39480aa73c92544cec504a730…
	Application Data Protocol: http-over-tls
",,,,,,,,,
58,192.168.1.12,192.168.1.1,17,DNS,94,109,2023-03-30 22:48:49.099714,1680209329.099714161,,,,,,,0x1ac2,0,j.sni.global.fastly.net,<Root>,28,0x0001,1,0,0
59,192.168.1.1,192.168.1.12,17,DNS,94,110,2023-03-30 22:48:49.100663,1680209329.100662692,,,,,,,0x1ac2,1,j.sni.global.fastly.net,<Root>,28,0x0001,1,0,0
60,151.101.242.132,192.168.1.12,6,TLS,90,113,2023-03-30 22:48:49.101574,1680209329.101573788,443,46888,0x0018,63482,767,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 19
	Encrypted Application Data: 98fc12209ea23032889d84ab350a7819fbc5cd
	Application Data Protocol: http-over-tls
",,,,,,,,,
61,192.168.1.12,151.101.242.132,6,TLS,583,119,2023-03-30 22:48:49.163660,1680209329.163659726,46900,443,0x0018,1,1,"Layer TLS:
	TLSv1 Record Layer: Handshake Protocol: Client Hello
	Content Type: Handshake (22)
	Version: TLS 1.0 (0x0301)
	Length: 512
	Handshake Protocol: Client Hello
	Handshake Type: Client Hello (1)
	Length: 508
	Version: TLS 1.2 (0x0303)
	Random: 3178cdf2b6bf090c7dc3988233e5b7fa99d0546c1b2a8216d0103c578dfe03e9
	GMT Unix Time: Apr 20, 1996 13:43:46.000000000 CEST
	Random Bytes: b6bf090c7dc3988233e5b7fa99d0546c1b2a8216d0103c578dfe03e9
	Session ID Length: 32
	Session ID: 1c1815ee1f2db57f8821020f376959ef1e4e5539d3d77988328fb9a5065b1103
	Cipher Suites Length: 86
	Cipher Suites (43 suites)
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Compression Methods Length: 1
	Compression Methods (1 method)
	Compression Method: null (0)
	Extensions Length: 349
	Extension: server_name (len=20)
	Type: server_name (0)
	Length: 20
	Server Name list length: 18
	Server Name Type: host_name (0)
	Server Name length: 15
	Server Name: www.foxnews.com
	EC point formats Length: 3
	Elliptic curves point formats (3)
	EC point format: uncompressed (0)
	Supported Groups List Length: 20
	Supported Groups (10 groups)
	Supported Group: x25519 (0x001d)
	ALPN Extension Length: 9
	ALPN Protocol
	ALPN string length: 8
	ALPN Next Protocol: http/1.1
	Signature Hash Algorithms Length: 40
	Signature Hash Algorithms (20 algorithms)
	Signature Algorithm: ecdsa_secp256r1_sha256 (0x0403)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Signature: ECDSA (3)
	Supported Versions length: 4
	Supported Version: TLS 1.3 (0x0304)
	PSK Key Exchange Modes Length: 1
	PSK Key Exchange Mode: PSK with (EC)DHE key establishment (psk_dhe_ke) (1)
	Client Key Share Length: 36
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: d9669653cbe493133992b9a00ceae7ae0261110a382b58942abbe4a48da9a01a
	Padding Data: 000000000000000000000000000000000000000000000000000000000000000000000000…
	JA3 Fullstring [truncated]: 771,4866-4867-4865-49196-49200-49195-49199-52393-52392-159-158-52394-49327-49325-49326-49324-49188-49192-49187-49191-49162-49172-49161-49171-49315-49311-49314-49310-107-103-57-51-157-156-49313-49309-49312-49308
	JA3: 07ff1e545ef8ab3fcf8a4dc9272221c2
	Cipher Suite: TLS_CHACHA20_POLY1305_SHA256 (0x1303)
	Cipher Suite: TLS_AES_128_GCM_SHA256 (0x1301)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384 (0xc02c)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384 (0xc030)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256 (0xc02b)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256 (0xc02f)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca9)
	Cipher Suite: TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca8)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_GCM_SHA384 (0x009f)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_GCM_SHA256 (0x009e)
	Cipher Suite: TLS_DHE_RSA_WITH_CHACHA20_POLY1305_SHA256 (0xccaa)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CCM_8 (0xc0af)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CCM (0xc0ad)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CCM_8 (0xc0ae)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CCM (0xc0ac)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384 (0xc024)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384 (0xc028)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256 (0xc023)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256 (0xc027)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA (0xc00a)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA (0xc014)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA (0xc009)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA (0xc013)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CCM_8 (0xc0a3)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CCM (0xc09f)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CCM_8 (0xc0a2)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CCM (0xc09e)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CBC_SHA256 (0x006b)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CBC_SHA256 (0x0067)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CBC_SHA (0x0039)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CBC_SHA (0x0033)
	Cipher Suite: TLS_RSA_WITH_AES_256_GCM_SHA384 (0x009d)
	Cipher Suite: TLS_RSA_WITH_AES_128_GCM_SHA256 (0x009c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CCM_8 (0xc0a1)
	Cipher Suite: TLS_RSA_WITH_AES_256_CCM (0xc09d)
	Cipher Suite: TLS_RSA_WITH_AES_128_CCM_8 (0xc0a0)
	Cipher Suite: TLS_RSA_WITH_AES_128_CCM (0xc09c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CBC_SHA256 (0x003d)
	Cipher Suite: TLS_RSA_WITH_AES_128_CBC_SHA256 (0x003c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CBC_SHA (0x0035)
	Cipher Suite: TLS_RSA_WITH_AES_128_CBC_SHA (0x002f)
	Cipher Suite: TLS_EMPTY_RENEGOTIATION_INFO_SCSV (0x00ff)
	Server Name Indication extension
	Extension: ec_point_formats (len=4)
	Extension: supported_groups (len=22)
	Extension: application_layer_protocol_negotiation (len=11)
	Extension: encrypt_then_mac (len=0)
	Extension: extended_master_secret (len=0)
	Extension: post_handshake_auth (len=0)
	Extension: signature_algorithms (len=42)
	Extension: supported_versions (len=5)
	Extension: psk_key_exchange_modes (len=2)
	Extension: key_share (len=38)
	Key Share extension
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Extension: padding (len=157)
	Type: ec_point_formats (11)
	Type: supported_groups (10)
	Type: application_layer_protocol_negotiation (16)
	Type: encrypt_then_mac (22)
	Type: extended_master_secret (23)
	Type: post_handshake_auth (49)
	Type: signature_algorithms (13)
	Type: supported_versions (43)
	Type: psk_key_exchange_modes (45)
	Type: key_share (51)
	Type: padding (21)
	Length: 4
	Length: 22
	Length: 11
	Length: 0
	Length: 0
	Length: 0
	Length: 42
	Length: 5
	Length: 2
	Length: 38
	Length: 157
	EC point format: ansiX962_compressed_prime (1)
	EC point format: ansiX962_compressed_char2 (2)
	Supported Group: secp256r1 (0x0017)
	Supported Group: x448 (0x001e)
	Supported Group: secp521r1 (0x0019)
	Supported Group: secp384r1 (0x0018)
	Supported Group: ffdhe2048 (0x0100)
	Supported Group: ffdhe3072 (0x0101)
	Supported Group: ffdhe4096 (0x0102)
	Supported Group: ffdhe6144 (0x0103)
	Supported Group: ffdhe8192 (0x0104)
	Signature Algorithm: ecdsa_secp384r1_sha384 (0x0503)
	Signature Algorithm: ecdsa_secp521r1_sha512 (0x0603)
	Signature Algorithm: ed25519 (0x0807)
	Signature Algorithm: ed448 (0x0808)
	Signature Algorithm: rsa_pss_pss_sha256 (0x0809)
	Signature Algorithm: rsa_pss_pss_sha384 (0x080a)
	Signature Algorithm: rsa_pss_pss_sha512 (0x080b)
	Signature Algorithm: rsa_pss_rsae_sha256 (0x0804)
	Signature Algorithm: rsa_pss_rsae_sha384 (0x0805)
	Signature Algorithm: rsa_pss_rsae_sha512 (0x0806)
	Signature Algorithm: rsa_pkcs1_sha256 (0x0401)
	Signature Algorithm: rsa_pkcs1_sha384 (0x0501)
	Signature Algorithm: rsa_pkcs1_sha512 (0x0601)
	Signature Algorithm: SHA224 ECDSA (0x0303)
	Signature Algorithm: SHA224 RSA (0x0301)
	Signature Algorithm: SHA224 DSA (0x0302)
	Signature Algorithm: SHA256 DSA (0x0402)
	Signature Algorithm: SHA384 DSA (0x0502)
	Signature Algorithm: SHA512 DSA (0x0602)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Hash: SHA224 (3)
	Signature Hash Algorithm Hash: SHA224 (3)
	Signature Hash Algorithm Hash: SHA224 (3)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: Unknown (7)
	Signature Hash Algorithm Signature: Unknown (8)
	Signature Hash Algorithm Signature: Unknown (9)
	Signature Hash Algorithm Signature: Unknown (10)
	Signature Hash Algorithm Signature: Unknown (11)
	Signature Hash Algorithm Signature: SM2 (4)
	Signature Hash Algorithm Signature: Unknown (5)
	Signature Hash Algorithm Signature: Unknown (6)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: DSA (2)
	Signature Hash Algorithm Signature: DSA (2)
	Signature Hash Algorithm Signature: DSA (2)
	Signature Hash Algorithm Signature: DSA (2)
	Supported Version: TLS 1.2 (0x0303)
",,,,,,,,,
62,151.101.242.132,192.168.1.12,6,TLS,1442,122,2023-03-30 22:48:49.383263,1680209329.383263050,443,46900,0x0010,1,518,"Layer TLS:
	TLSv1.2 Record Layer: Handshake Protocol: Server Hello
	Content Type: Handshake (22)
	Version: TLS 1.2 (0x0303)
	Length: 122
	Handshake Protocol: Server Hello
	Handshake Type: Server Hello (2)
	Length: 118
	Version: TLS 1.2 (0x0303)
	Random: 1f327ec8f51a78ce8f7efa30542a6a80f2faf3847cde6f391abff41dfb172acc
	Session ID Length: 32
	Session ID: 1c1815ee1f2db57f8821020f376959ef1e4e5539d3d77988328fb9a5065b1103
	Cipher Suite: TLS_AES_128_GCM_SHA256 (0x1301)
	Compression Method: null (0)
	Extensions Length: 46
	Extension: supported_versions (len=2)
	Type: supported_versions (43)
	Length: 2
	Supported Version: TLS 1.3 (0x0304)
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: 7a70152dba4b645b1c4482f5c67ac2f5860066cf69badb53cc874e0502ed6c07
	JA3S Fullstring: 771,4865,43-51
	JA3S: f4febc55ea12b31ae17cfb7e614afda8
	Change Cipher Spec Message
	Opaque Type: Application Data (23)
	Encrypted Application Data: 86c94fe849291947b727d26960ede705737cb37fdbfd0a97c1bd360b7fb694e199f0b56c…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Length: 42
	Extension: key_share (len=36)
	Key Share extension
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Type: key_share (51)
	Length: 36
",,,,,,,,,
63,151.101.242.132,192.168.1.12,6,TLS,709,128,2023-03-30 22:48:49.384188,1680209329.384187960,443,46900,0x0018,4129,518,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 4043
	Encrypted Application Data: 6856b2aad8dc19c364bd625b54144e94c35e22c05e6e009091f32d3a8ed7617506c2929a…
	Application Data Protocol: http-over-tls
",,,,,,,,,
64,192.168.1.12,151.101.242.132,6,TLS,130,130,2023-03-30 22:48:49.385686,1680209329.385686020,46900,443,0x0018,518,4772,"Layer TLS:
	TLSv1.3 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Change Cipher Spec Message
	Opaque Type: Application Data (23)
	Encrypted Application Data: 1a545724ac4a67bf9267b4b48d148c3ee184a2234eab8a5c2ced0d8a71280f2252c16991…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Version: TLS 1.2 (0x0303)
	Length: 53
",,,,,,,,,
65,192.168.1.12,151.101.242.132,6,TLS,234,131,2023-03-30 22:48:49.385956,1680209329.385955513,46900,443,0x0018,582,4772,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 163
	Encrypted Application Data: 97eb8fc8ab7559005a157a2ef01c68a9620c84d73deecef979438d1240ebdf361c87f59b…
	Application Data Protocol: http-over-tls
",,,,,,,,,
66,151.101.242.132,192.168.1.12,6,TLS,1442,134,2023-03-30 22:48:49.392463,1680209329.392463435,443,46900,0x0010,4772,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1174
	Encrypted Application Data: 2d1baec7571568ac483a43ccf8912dc8cf2c41af7da3d0bac08709d6b1be411f67b21494…
	Application Data Protocol: http-over-tls
",,,,,,,,,
67,151.101.242.132,192.168.1.12,6,TLS,1442,135,2023-03-30 22:48:49.392635,1680209329.392635451,443,46900,0x0018,6148,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 9b27a82b4b474d542359371161b34eb42afc83cc5cf3d9775257261d4e758e55090a1545…
	Application Data Protocol: http-over-tls
",,,,,,,,,
68,151.101.242.132,192.168.1.12,6,TLS,1442,136,2023-03-30 22:48:49.392809,1680209329.392809387,443,46900,0x0010,7524,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: b385153321f2677fc722cee604e54a0eed663b27ef70f57659bd7a8d29455ded361db38d…
	Application Data Protocol: http-over-tls
",,,,,,,,,
69,151.101.242.132,192.168.1.12,6,TLS,1442,138,2023-03-30 22:48:49.393798,1680209329.393797777,443,46900,0x0018,8900,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 387442eab1bec9b792ef0fff7209d882a298a37fe1732b8d7ebf8223b443d85534fcdea5…
	Application Data Protocol: http-over-tls
",,,,,,,,,
70,151.101.242.132,192.168.1.12,6,TLS,1442,139,2023-03-30 22:48:49.394054,1680209329.394054020,443,46900,0x0010,10276,750,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 1395
	Encrypted Application Data: 10048087dcd70682bff52058191a16a5609c04d6857f2848a985bcfc95f1816a1471db65…
	Application Data Protocol: http-over-tls
",,,,,,,,,
