"
41,2.22.32.193,192.168.1.12,6,TLS,999,254,2023-03-30 05:57:40.130204,1680148660.130204492,,,,,,,,,,443,60062,0x0018,255900,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 8128
	Encrypted Application Data: ebf550c5e653c0f9b3a48f3b8deb22584cccfda77adcbf38e7a125ad89ff051e00ff589c…
	Application Data Protocol: http-over-tls
"
42,2.22.32.193,192.168.1.12,6,TLS,8706,255,2023-03-30 05:57:40.131699,1680148660.131698959,,,,,,,,,,443,60062,0x0010,256833,957,"Layer TLS:
"
43,2.22.32.193,192.168.1.12,6,TLS,231,261,2023-03-30 05:57:40.131758,1680148660.131758020,,,,,,,,,,443,60062,0x0018,272673,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16000
	Encrypted Application Data: 9dc91f6e6bed53e5c421eb09bf5c9e8c6c5205687d8c3e2afc5982f1cb540004b739537b…
	Application Data Protocol: http-over-tls
"
44,2.22.32.193,192.168.1.12,6,TLS,96,262,2023-03-30 05:57:40.131891,1680148660.131891409,,,,,,,,,,443,60062,0x0018,272838,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 25
	Encrypted Application Data: 68d37ed69ca05e2da5cd65b5c3aa179118aafd83ea978d0d29
	Application Data Protocol: http-over-tls
"
45,2.22.32.193,192.168.1.12,6,TLS,90,264,2023-03-30 05:57:40.133237,1680148660.133237176,,,,,,,,,,443,60062,0x0018,272868,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 19
	Encrypted Application Data: 329a2bb5228a413658fd56ecb421dc9736c303
	Application Data Protocol: http-over-tls
"
46,192.168.1.12,2.22.32.193,6,TLS,583,272,2023-03-30 05:57:40.241262,1680148660.241261811,,,,,,,,,,60068,443,0x0018,1,1,"Layer TLS:
	TLSv1 Record Layer: Handshake Protocol: Client Hello
	Content Type: Handshake (22)
	Version: TLS 1.0 (0x0301)
	Length: 512
	Handshake Protocol: Client Hello
	Handshake Type: Client Hello (1)
	Length: 508
	Version: TLS 1.2 (0x0303)
	Random: 3c39b7cdf73294a83de34ea7702564338cce57a62d12528fccd960043c174f99
	GMT Unix Time: Jan  7, 2002 15:59:25.000000000 CET
	Random Bytes: f73294a83de34ea7702564338cce57a62d12528fccd960043c174f99
	Session ID Length: 32
	Session ID: 26a66661de7ec8de8f5dd05019e83df7f0bca3db9b30d858b7223ce4adcf54ef
	Cipher Suites Length: 86
	Cipher Suites (43 suites)
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Compression Methods Length: 1
	Compression Methods (1 method)
	Compression Method: null (0)
	Extensions Length: 349
	Extension: server_name (len=24)
	Type: server_name (0)
	Length: 24
	Server Name list length: 22
	Server Name Type: host_name (0)
	Server Name length: 19
	Server Name: www.dailymail.co.uk
	EC point formats Length: 3
	Elliptic curves point formats (3)
	EC point format: uncompressed (0)
	Supported Groups List Length: 20
	Supported Groups (10 groups)
	Supported Group: x25519 (0x001d)
	ALPN Extension Length: 9
	ALPN Protocol
	ALPN string length: 8
	ALPN Next Protocol: http/1.1
	Signature Hash Algorithms Length: 40
	Signature Hash Algorithms (20 algorithms)
	Signature Algorithm: ecdsa_secp256r1_sha256 (0x0403)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Signature: ECDSA (3)
	Supported Versions length: 4
	Supported Version: TLS 1.3 (0x0304)
	PSK Key Exchange Modes Length: 1
	PSK Key Exchange Mode: PSK with (EC)DHE key establishment (psk_dhe_ke) (1)
	Client Key Share Length: 36
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: fca32ba1dfe4bd7aa3c293ec50371f118ccf54da8c624609e627959973818d7e
	Padding Data: 000000000000000000000000000000000000000000000000000000000000000000000000…
	JA3 Fullstring [truncated]: 771,4866-4867-4865-49196-49200-49195-49199-52393-52392-159-158-52394-49327-49325-49326-49324-49188-49192-49187-49191-49162-49172-49161-49171-49315-49311-49314-49310-107-103-57-51-157-156-49313-49309-49312-49308
	JA3: 07ff1e545ef8ab3fcf8a4dc9272221c2
	Cipher Suite: TLS_CHACHA20_POLY1305_SHA256 (0x1303)
	Cipher Suite: TLS_AES_128_GCM_SHA256 (0x1301)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384 (0xc02c)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384 (0xc030)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256 (0xc02b)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256 (0xc02f)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca9)
	Cipher Suite: TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256 (0xcca8)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_GCM_SHA384 (0x009f)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_GCM_SHA256 (0x009e)
	Cipher Suite: TLS_DHE_RSA_WITH_CHACHA20_POLY1305_SHA256 (0xccaa)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CCM_8 (0xc0af)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CCM (0xc0ad)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CCM_8 (0xc0ae)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CCM (0xc0ac)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384 (0xc024)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384 (0xc028)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256 (0xc023)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256 (0xc027)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA (0xc00a)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA (0xc014)
	Cipher Suite: TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA (0xc009)
	Cipher Suite: TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA (0xc013)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CCM_8 (0xc0a3)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CCM (0xc09f)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CCM_8 (0xc0a2)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CCM (0xc09e)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CBC_SHA256 (0x006b)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CBC_SHA256 (0x0067)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_256_CBC_SHA (0x0039)
	Cipher Suite: TLS_DHE_RSA_WITH_AES_128_CBC_SHA (0x0033)
	Cipher Suite: TLS_RSA_WITH_AES_256_GCM_SHA384 (0x009d)
	Cipher Suite: TLS_RSA_WITH_AES_128_GCM_SHA256 (0x009c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CCM_8 (0xc0a1)
	Cipher Suite: TLS_RSA_WITH_AES_256_CCM (0xc09d)
	Cipher Suite: TLS_RSA_WITH_AES_128_CCM_8 (0xc0a0)
	Cipher Suite: TLS_RSA_WITH_AES_128_CCM (0xc09c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CBC_SHA256 (0x003d)
	Cipher Suite: TLS_RSA_WITH_AES_128_CBC_SHA256 (0x003c)
	Cipher Suite: TLS_RSA_WITH_AES_256_CBC_SHA (0x0035)
	Cipher Suite: TLS_RSA_WITH_AES_128_CBC_SHA (0x002f)
	Cipher Suite: TLS_EMPTY_RENEGOTIATION_INFO_SCSV (0x00ff)
	Server Name Indication extension
	Extension: ec_point_formats (len=4)
	Extension: supported_groups (len=22)
	Extension: application_layer_protocol_negotiation (len=11)
	Extension: encrypt_then_mac (len=0)
	Extension: extended_master_secret (len=0)
	Extension: post_handshake_auth (len=0)
	Extension: signature_algorithms (len=42)
	Extension: supported_versions (len=5)
	Extension: psk_key_exchange_modes (len=2)
	Extension: key_share (len=38)
	Key Share extension
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Extension: padding (len=153)
	Type: ec_point_formats (11)
	Type: supported_groups (10)
	Type: application_layer_protocol_negotiation (16)
	Type: encrypt_then_mac (22)
	Type: extended_master_secret (23)
	Type: post_handshake_auth (49)
	Type: signature_algorithms (13)
	Type: supported_versions (43)
	Type: psk_key_exchange_modes (45)
	Type: key_share (51)
	Type: padding (21)
	Length: 4
	Length: 22
	Length: 11
	Length: 0
	Length: 0
	Length: 0
	Length: 42
	Length: 5
	Length: 2
	Length: 38
	Length: 153
	EC point format: ansiX962_compressed_prime (1)
	EC point format: ansiX962_compressed_char2 (2)
	Supported Group: secp256r1 (0x0017)
	Supported Group: x448 (0x001e)
	Supported Group: secp521r1 (0x0019)
	Supported Group: secp384r1 (0x0018)
	Supported Group: ffdhe2048 (0x0100)
	Supported Group: ffdhe3072 (0x0101)
	Supported Group: ffdhe4096 (0x0102)
	Supported Group: ffdhe6144 (0x0103)
	Supported Group: ffdhe8192 (0x0104)
	Signature Algorithm: ecdsa_secp384r1_sha384 (0x0503)
	Signature Algorithm: ecdsa_secp521r1_sha512 (0x0603)
	Signature Algorithm: ed25519 (0x0807)
	Signature Algorithm: ed448 (0x0808)
	Signature Algorithm: rsa_pss_pss_sha256 (0x0809)
	Signature Algorithm: rsa_pss_pss_sha384 (0x080a)
	Signature Algorithm: rsa_pss_pss_sha512 (0x080b)
	Signature Algorithm: rsa_pss_rsae_sha256 (0x0804)
	Signature Algorithm: rsa_pss_rsae_sha384 (0x0805)
	Signature Algorithm: rsa_pss_rsae_sha512 (0x0806)
	Signature Algorithm: rsa_pkcs1_sha256 (0x0401)
	Signature Algorithm: rsa_pkcs1_sha384 (0x0501)
	Signature Algorithm: rsa_pkcs1_sha512 (0x0601)
	Signature Algorithm: SHA224 ECDSA (0x0303)
	Signature Algorithm: SHA224 RSA (0x0301)
	Signature Algorithm: SHA224 DSA (0x0302)
	Signature Algorithm: SHA256 DSA (0x0402)
	Signature Algorithm: SHA384 DSA (0x0502)
	Signature Algorithm: SHA512 DSA (0x0602)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: Unknown (8)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Hash: SHA224 (3)
	Signature Hash Algorithm Hash: SHA224 (3)
	Signature Hash Algorithm Hash: SHA224 (3)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Hash: SHA384 (5)
	Signature Hash Algorithm Hash: SHA512 (6)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: Unknown (7)
	Signature Hash Algorithm Signature: Unknown (8)
	Signature Hash Algorithm Signature: Unknown (9)
	Signature Hash Algorithm Signature: Unknown (10)
	Signature Hash Algorithm Signature: Unknown (11)
	Signature Hash Algorithm Signature: SM2 (4)
	Signature Hash Algorithm Signature: Unknown (5)
	Signature Hash Algorithm Signature: Unknown (6)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: ECDSA (3)
	Signature Hash Algorithm Signature: RSA (1)
	Signature Hash Algorithm Signature: DSA (2)
	Signature Hash Algorithm Signature: DSA (2)
	Signature Hash Algorithm Signature: DSA (2)
	Signature Hash Algorithm Signature: DSA (2)
	Supported Version: TLS 1.2 (0x0303)
"
47,2.22.32.193,192.168.1.12,6,TLS,1506,275,2023-03-30 05:57:40.458894,1680148660.458894406,,,,,,,,,,443,60068,0x0010,1,518,"Layer TLS:
	TLSv1.2 Record Layer: Handshake Protocol: Server Hello
	Content Type: Handshake (22)
	Version: TLS 1.2 (0x0303)
	Length: 122
	Handshake Protocol: Server Hello
	Handshake Type: Server Hello (2)
	Length: 118
	Version: TLS 1.2 (0x0303)
	Random: 5e2760de10622a96002cf566d337f265a3b1e996d2ed5c6e3a1cebdfef735499
	Session ID Length: 32
	Session ID: 26a66661de7ec8de8f5dd05019e83df7f0bca3db9b30d858b7223ce4adcf54ef
	Cipher Suite: TLS_AES_256_GCM_SHA384 (0x1302)
	Compression Method: null (0)
	Extensions Length: 46
	Extension: supported_versions (len=2)
	Type: supported_versions (43)
	Length: 2
	Supported Version: TLS 1.3 (0x0304)
	Group: x25519 (29)
	Key Exchange Length: 32
	Key Exchange: aa78032d1504731d0991dffc1531ba2e71e7a5ddf0fe3eef56444e491352e93d
	JA3S Fullstring: 771,4866,43-51
	JA3S: 15af977ce25de452b96affa2addb1036
	Change Cipher Spec Message
	Opaque Type: Application Data (23)
	Encrypted Application Data: c4b5025ef2eb8cae74ba1e88d35609063544e8dd16620054b46f66496bea51b032704442…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Length: 52
	Extension: key_share (len=36)
	Key Share extension
	Key Share Entry: Group: x25519, Key Exchange length: 32
	Type: key_share (51)
	Length: 36
"
48,2.22.32.193,192.168.1.12,6,TLS,337,278,2023-03-30 05:57:40.458931,1680148660.458930713,,,,,,,,,,443,60068,0x0018,2881,518,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 2781
	Encrypted Application Data: e791c8daa78f210fae0eb0e9dea543dc9c57c414cded0aa60889cf1d5e152a7ac34df764…
	Application Data Protocol: http-over-tls
"
49,192.168.1.12,2.22.32.193,6,TLS,146,281,2023-03-30 05:57:40.461152,1680148660.461151691,,,,,,,,,,60068,443,0x0018,518,3152,"Layer TLS:
	TLSv1.3 Record Layer: Change Cipher Spec Protocol: Change Cipher Spec
	Content Type: Change Cipher Spec (20)
	Version: TLS 1.2 (0x0303)
	Length: 1
	Change Cipher Spec Message
	Opaque Type: Application Data (23)
	Encrypted Application Data: 2879648380f33bc51cb6cb695323599ff07e5f45f69bf4cd341c1a607a237639d64a1024…
	Application Data Protocol: http-over-tls
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Version: TLS 1.2 (0x0303)
	Length: 69
"
50,192.168.1.12,2.22.32.193,6,TLS,238,282,2023-03-30 05:57:40.461506,1680148660.461506230,,,,,,,,,,60068,443,0x0018,598,3152,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 167
	Encrypted Application Data: 777722b9dd1a23fa05ab3e9ec959bf911917da2ca11d80a4917921edcc011f20633889eb…
	Application Data Protocol: http-over-tls
"
51,2.22.32.193,192.168.1.12,6,TLS,353,283,2023-03-30 05:57:40.464596,1680148660.464595848,,,,,,,,,,443,60068,0x0018,3152,598,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 282
	Encrypted Application Data: dab81ddc384b87007f8c0ddc4f9fd1d386d6c7b3a7e3e587c9831f41a7ef23d604be8ccb…
	Application Data Protocol: http-over-tls
"
52,2.22.32.193,192.168.1.12,6,TLS,353,284,2023-03-30 05:57:40.464817,1680148660.464816920,,,,,,,,,,443,60068,0x0018,3439,598,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 282
	Encrypted Application Data: 0c1fab5e537111c41b5fe1e20658f71d2a01f0d86de57164f2d68aa0d8364034b34c8cdd…
	Application Data Protocol: http-over-tls
"
53,2.22.32.193,192.168.1.12,6,TLS,627,288,2023-03-30 05:57:40.472894,1680148660.472893954,,,,,,,,,,443,60068,0x0018,3726,770,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 556
	Encrypted Application Data: 49ebf27d6259c75cb6500335efa0694b5ba15ad75529c511cda3739eeca1ada8963f9241…
	Application Data Protocol: http-over-tls
"
54,192.168.1.12,2.22.32.193,6,TLS,253,289,2023-03-30 05:57:40.474974,1680148660.474973740,,,,,,,,,,60068,443,0x0018,770,4287,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 182
	Encrypted Application Data: 0e92fbfffb2417d1d3e11c03eab23796e22f68f7b214334b9447c6b83e55d1769a7bca0b…
	Application Data Protocol: http-over-tls
"
55,2.22.32.193,192.168.1.12,6,TLS,1506,293,2023-03-30 05:57:40.749676,1680148660.749676335,,,,,,,,,,443,60068,0x0010,4287,957,"Layer TLS:
"
56,2.22.32.193,192.168.1.12,6,TLS,1506,309,2023-03-30 05:57:40.753606,1680148660.753605969,,,,,,,,,,443,60068,0x0018,20127,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16401
	Encrypted Application Data: e07265e114f778230aafa4131f93631c4f3377bc6ccaa9eee7a2b3fe6afa2eee75247e80…
	Application Data Protocol: http-over-tls
"
57,2.22.32.193,192.168.1.12,6,TLS,1506,317,2023-03-30 05:57:40.761995,1680148660.761995407,,,,,,,,,,443,60068,0x0010,28767,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 8912
	Encrypted Application Data: e9c7bb996507ddaa5725302d7590c2cf9e40e9fa24e3bd3197f79e92dd54acb8ec79d6d4…
	Application Data Protocol: http-over-tls
"
58,2.22.32.193,192.168.1.12,6,TLS,1506,332,2023-03-30 05:57:40.764168,1680148660.764167548,,,,,,,,,,443,60068,0x0010,44607,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16043
	Encrypted Application Data: 345dc3d9283994d4452f73804210284f1e2178b5b7cee1e0d8bd06d4160f111d84f25c06…
	Application Data Protocol: http-over-tls
"
59,2.22.32.193,192.168.1.12,6,TLS,1506,341,2023-03-30 05:57:40.765181,1680148660.765180964,,,,,,,,,,443,60068,0x0010,53247,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 8817
	Encrypted Application Data: f832434b511532113d3cfc54129fb276192eb66a829278a68191f6f450115838d14be202…
	Application Data Protocol: http-over-tls
"
60,2.22.32.193,192.168.1.12,6,TLS,1506,359,2023-03-30 05:57:40.767670,1680148660.767670371,,,,,,,,,,443,60068,0x0010,70527,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16401
	Encrypted Application Data: 5bcbc7bd0d605b22f75c07d1215937aafb2e141ce957701d34e1a9e6e0dae24bca45f96a…
	Application Data Protocol: http-over-tls
"
61,2.22.32.193,192.168.1.12,6,TLS,1506,368,2023-03-30 05:57:40.768435,1680148660.768434880,,,,,,,,,,443,60068,0x0018,79167,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 9281
	Encrypted Application Data: c2f46c5a4b96c8bdeef4907798ff9a38f2f497712fdb79ce02626bbb81ab3d56b88a94ac…
	Application Data Protocol: http-over-tls
"
62,2.22.32.193,192.168.1.12,6,TLS,1506,386,2023-03-30 05:57:40.770207,1680148660.770207500,,,,,,,,,,443,60068,0x0010,96447,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16401
	Encrypted Application Data: e0b178aec8703994e4a2ec16e7ba7c0a5d436771f56ee08de140afb18eebf26b547197d4…
	Application Data Protocol: http-over-tls
"
63,2.22.32.193,192.168.1.12,6,TLS,1506,395,2023-03-30 05:57:40.771123,1680148660.771122677,,,,,,,,,,443,60068,0x0010,105087,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 9285
	Encrypted Application Data: b1959245761fc3bbe267a939fda587700cb995d2a2fa8cce54fbba9d98c5451b6daf5a35…
	Application Data Protocol: http-over-tls
"
64,2.22.32.193,192.168.1.12,6,TLS,1506,410,2023-03-30 05:57:40.772287,1680148660.772287011,,,,,,,,,,443,60068,0x0010,120927,957,"Layer TLS:
"
65,2.22.32.193,192.168.1.12,6,TLS,1506,420,2023-03-30 05:57:40.772355,1680148660.772355400,,,,,,,,,,443,60068,0x0010,131007,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 8935
	Encrypted Application Data: cd95c43baa07e0e3ab1067411ac715b70a7a2a4710d171e9fc0f4c85857ec477a62a36c6…
	Application Data Protocol: http-over-tls
"
66,2.22.32.193,192.168.1.12,6,TLS,1506,436,2023-03-30 05:57:40.773882,1680148660.773882479,,,,,,,,,,443,60068,0x0010,146847,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16401
	Encrypted Application Data: 263e3df99874527f7759a95ff1648ebd6ab1dab827986f13080b01dc278ddbc89a5daf0e…
	Application Data Protocol: http-over-tls
"
67,2.22.32.193,192.168.1.12,6,TLS,1596,444,2023-03-30 05:57:40.773952,1680148660.773951674,,,,,,,,,,443,60068,0x0018,155487,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 9392
	Encrypted Application Data: 39b85f9c22052f2da1befcc0142c16cb144fddcc7448de0b3f6af4a223c94752cd91ab3c…
	Application Data Protocol: http-over-tls
"
68,2.22.32.193,192.168.1.12,6,TLS,2946,446,2023-03-30 05:57:40.773971,1680148660.773970813,,,,,,,,,,443,60068,0x0010,157017,957,"Layer TLS:
"
69,2.22.32.193,192.168.1.12,6,TLS,632,461,2023-03-30 05:57:40.775100,1680148660.775099941,,,,,,,,,,443,60068,0x0018,172857,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16401
	Encrypted Application Data: adf9b7e96382511599f89e9bc59a556d99da1ae54890f1600dabc5df1f15b6ddad8287f2…
	Application Data Protocol: http-over-tls
"
70,2.22.32.193,192.168.1.12,6,TLS,1506,463,2023-03-30 05:57:40.775428,1680148660.775428055,,,,,,,,,,443,60068,0x0010,173423,957,"Layer TLS:
"
71,2.22.32.193,192.168.1.12,6,TLS,942,471,2023-03-30 05:57:40.776778,1680148660.776777421,,,,,,,,,,443,60068,0x0018,182063,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 9511
	Encrypted Application Data: a253ebca5ce4b57a9762c978d3eff0d0fd78b686c7138f0965d3dfe9b9bef0ae34b5b375…
	Application Data Protocol: http-over-tls
"
72,2.22.32.193,192.168.1.12,6,TLS,7266,472,2023-03-30 05:57:40.777704,1680148660.777704131,,,,,,,,,,443,60068,0x0010,182939,957,"Layer TLS:
"
73,2.22.32.193,192.168.1.12,6,TLS,632,478,2023-03-30 05:57:40.777928,1680148660.777928125,,,,,,,,,,443,60068,0x0018,198779,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16401
	Encrypted Application Data: d452a3bf779aace8fdfaf477a831d8c6778fad7dde34a9a6ac8b2ca1e1fb2b9ee0126e26…
	Application Data Protocol: http-over-tls
"
74,2.22.32.193,192.168.1.12,6,TLS,1506,479,2023-03-30 05:57:40.778520,1680148660.778519529,,,,,,,,,,443,60068,0x0010,199345,957,"Layer TLS:
"
75,2.22.32.193,192.168.1.12,6,TLS,626,487,2023-03-30 05:57:40.779391,1680148660.779390755,,,,,,,,,,443,60068,0x0018,206545,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 7755
	Encrypted Application Data: 66079d22b96e441636294b2692a8e09902ef0d5ef04ed7be1891157f240cbfdd9c4df53d…
	Application Data Protocol: http-over-tls
"
76,2.22.32.193,192.168.1.12,6,TLS,1506,488,2023-03-30 05:57:40.781739,1680148660.781739516,,,,,,,,,,443,60068,0x0010,207105,957,"Layer TLS:
"
77,2.22.32.193,192.168.1.12,6,TLS,632,502,2023-03-30 05:57:40.781897,1680148660.781896630,,,,,,,,,,443,60068,0x0018,222945,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 16401
	Encrypted Application Data: fafe97cafda232e38a9a072078cd2b3c4090cadf6e20506ce473dabe5fe3568fcc7a3fae…
	Application Data Protocol: http-over-tls
"
78,2.22.32.193,192.168.1.12,6,TLS,1506,504,2023-03-30 05:57:40.783253,1680148660.783252632,,,,,,,,,,443,60068,0x0010,223511,957,"Layer TLS:
"
79,2.22.32.193,192.168.1.12,6,TLS,209,513,2023-03-30 05:57:40.783906,1680148660.783906340,,,,,,,,,,443,60068,0x0018,232151,957,"Layer TLS:
	TLSv1.3 Record Layer: Application Data Protocol: http-over-tls
	Opaque Type: Application Data (23)
	Version: TLS 1.2 (0x0303)
	Length: 8778
	Encrypted Application Data: b276feb81c5cff4ee7fc99fd5798713c8de5dbfb4b4f250241297a46e4f1e7ea357aae4b…
	Application Data Protocol: http-over-tls
"
80,2.22.32.193,192.168.1.12,6,TLS,8706,514,2023-03-30 05:57:40.785815,1680148660.785814531,,,,,,,,,,443,60068,0x0010,233734,957,"Layer TLS:
"
81,2.22.32.193,192.168.1.12,6,TLS,5826,516,2023-03-30 05:57:40.785854,1680148660.785853616,,,,,,,,,,443,60068,0x0010,242374,957,"Layer TLS:
